service,nta_code,pickup_date,count,avg_ppl_per_acre,median_median_income,median_median_age,avg_households,avg_population
uber,BK73,2014-08-09,1.0,69.6,61381.0,31.0,21475.0,45774.0
uber,BK73,2014-08-11,1.0,69.6,61381.0,31.0,21475.0,45774.0
uber,BK73,2014-08-12,1.0,69.6,61381.0,31.0,21475.0,45774.0
uber,BK73,2014-08-13,1.0,69.6,61381.0,31.0,21475.0,45774.0
uber,BK73,2014-08-14,1.0,69.6,61381.0,31.0,21475.0,45774.0
uber,BK73,2014-08-15,3.0,69.6,61381.0,31.0,21475.0,45774.0
uber,BK73,2014-08-16,1.0,69.6,61381.0,31.0,21475.0,45774.0
uber,BK73,2014-08-17,1.0,69.6,61381.0,31.0,21475.0,45774.0
uber,BK73,2014-08-19,1.0,69.6,61381.0,31.0,21475.0,45774.0
uber,BK73,2014-08-20,1.0,69.6,61381.0,31.0,21475.0,45774.0
uber,BK73,2014-08-21,1.0,69.6,61381.0,31.0,21475.0,45774.0
uber,BK73,2014-08-22,2.0,69.6,61381.0,31.0,21475.0,45774.0
uber,BK73,2014-08-23,1.0,69.6,61381.0,31.0,21475.0,45774.0
uber,BK73,2014-08-27,1.0,69.6,61381.0,31.0,21475.0,45774.0
uber,BK73,2014-08-28,1.0,69.6,61381.0,31.0,21475.0,45774.0
uber,BK73,2014-08-29,1.0,69.6,61381.0,31.0,21475.0,45774.0
uber,BK73,2014-08-30,1.0,69.6,61381.0,31.0,21475.0,45774.0
uber,BK73,2014-08-31,2.0,69.6,61381.0,31.0,21475.0,45774.0
uber,BK73,2014-09-03,1.0,69.6,61381.0,31.0,21475.0,45774.0
uber,BK73,2014-09-04,1.0,69.6,61381.0,31.0,21475.0,45774.0
uber,BK73,2014-09-06,1.0,69.6,61381.0,31.0,21475.0,45774.0
uber,BK73,2014-09-07,2.0,69.6,61381.0,31.0,21475.0,45774.0
uber,BK73,2014-09-12,3.0,69.6,61381.0,31.0,21475.0,45774.0
uber,BK73,2014-09-14,1.0,69.6,61381.0,31.0,21475.0,45774.0
uber,BK73,2014-09-15,3.0,69.6,61381.0,31.0,21475.0,45774.0
uber,BK73,2014-09-16,3.0,69.6,61381.0,31.0,21475.0,45774.0
uber,BK73,2014-09-17,2.0,69.6,61381.0,31.0,21475.0,45774.0
uber,BK73,2014-09-18,1.0,69.6,61381.0,31.0,21475.0,45774.0
uber,BK73,2014-09-20,1.0,69.6,61381.0,31.0,21475.0,45774.0
uber,BK73,2014-09-22,1.0,69.6,61381.0,31.0,21475.0,45774.0
uber,BK73,2014-09-23,1.0,69.6,61381.0,31.0,21475.0,45774.0
uber,BK73,2014-09-24,3.0,69.6,61381.0,31.0,21475.0,45774.0
uber,BK73,2014-09-25,1.0,69.6,61381.0,31.0,21475.0,45774.0
uber,BK73,2014-09-26,4.0,69.6,61381.0,31.0,21475.0,45774.0
uber,BK73,2014-09-27,1.0,69.6,61381.0,31.0,21475.0,45774.0
uber,BK73,2014-09-28,2.0,69.6,61381.0,31.0,21475.0,45774.0
uber,BK73,2014-09-29,1.0,69.6,61381.0,31.0,21475.0,45774.0
uber,BK75,2014-04-09,1.0,94.4,37343.0,29.0,24920.0,70713.0
uber,BK75,2014-05-16,1.0,94.4,37343.0,29.0,24920.0,70713.0
uber,BK75,2014-05-21,1.0,94.4,37343.0,29.0,24920.0,70713.0
uber,BK75,2014-05-25,1.0,94.4,37343.0,29.0,24920.0,70713.0
uber,BK75,2014-06-05,1.0,94.4,37343.0,29.0,24920.0,70713.0
uber,BK75,2014-06-07,1.0,94.4,37343.0,29.0,24920.0,70713.0
uber,BK75,2014-07-01,1.0,94.4,37343.0,29.0,24920.0,70713.0
uber,BK75,2014-07-17,1.0,94.4,37343.0,29.0,24920.0,70713.0
uber,BK75,2014-07-18,2.0,94.4,37343.0,29.0,24920.0,70713.0
uber,BK75,2014-07-23,1.0,94.4,37343.0,29.0,24920.0,70713.0
uber,BK75,2014-07-29,1.0,94.4,37343.0,29.0,24920.0,70713.0
uber,BK75,2014-07-30,1.0,94.4,37343.0,29.0,24920.0,70713.0
uber,BK75,2014-08-09,1.0,94.4,37343.0,29.0,24920.0,70713.0
uber,BK75,2014-08-10,1.0,94.4,37343.0,29.0,24920.0,70713.0
uber,BK75,2014-08-14,2.0,94.4,37343.0,29.0,24920.0,70713.0
uber,BK75,2014-08-21,1.0,94.4,37343.0,29.0,24920.0,70713.0
uber,BK75,2014-08-23,1.0,94.4,37343.0,29.0,24920.0,70713.0
uber,BK75,2014-08-28,1.0,94.4,37343.0,29.0,24920.0,70713.0
uber,BK75,2014-08-31,1.0,94.4,37343.0,29.0,24920.0,70713.0
uber,BK75,2014-09-04,1.0,94.4,37343.0,29.0,24920.0,70713.0
uber,BK75,2014-09-09,2.0,94.4,37343.0,29.0,24920.0,70713.0
uber,BK75,2014-09-10,1.0,94.4,37343.0,29.0,24920.0,70713.0
uber,BK75,2014-09-20,1.0,94.4,37343.0,29.0,24920.0,70713.0
uber,BK76,2014-04-05,1.0,42.9,67928.0,34.0,15491.0,34719.0
uber,BK76,2014-04-07,1.0,42.9,67928.0,34.0,15491.0,34719.0
uber,BK76,2014-04-12,1.0,42.9,67928.0,34.0,15491.0,34719.0
uber,BK76,2014-04-19,1.0,42.9,67928.0,34.0,15491.0,34719.0
uber,BK76,2014-04-28,1.0,42.9,67928.0,34.0,15491.0,34719.0
uber,BK76,2014-05-01,1.0,42.9,67928.0,34.0,15491.0,34719.0
uber,BK76,2014-05-02,1.0,42.9,67928.0,34.0,15491.0,34719.0
uber,BK76,2014-06-01,1.0,42.9,67928.0,34.0,15491.0,34719.0
uber,BK76,2014-06-04,1.0,42.9,67928.0,34.0,15491.0,34719.0
uber,BK76,2014-06-10,1.0,42.9,67928.0,34.0,15491.0,34719.0
uber,BK76,2014-06-13,2.0,42.9,67928.0,34.0,15491.0,34719.0
uber,BK76,2014-06-18,1.0,42.9,67928.0,34.0,15491.0,34719.0
uber,BK76,2014-06-20,1.0,42.9,67928.0,34.0,15491.0,34719.0
uber,BK76,2014-06-21,2.0,42.9,67928.0,34.0,15491.0,34719.0
uber,BK76,2014-06-25,1.0,42.9,67928.0,34.0,15491.0,34719.0
uber,BK76,2014-07-07,2.0,42.9,67928.0,34.0,15491.0,34719.0
uber,BK76,2014-07-11,1.0,42.9,67928.0,34.0,15491.0,34719.0
uber,BK76,2014-07-12,2.0,42.9,67928.0,34.0,15491.0,34719.0
uber,BK76,2014-07-15,1.0,42.9,67928.0,34.0,15491.0,34719.0
uber,BK76,2014-07-26,1.0,42.9,67928.0,34.0,15491.0,34719.0
uber,BK76,2014-07-30,1.0,42.9,67928.0,34.0,15491.0,34719.0
uber,BK76,2014-08-01,1.0,42.9,67928.0,34.0,15491.0,34719.0
uber,BK76,2014-08-03,1.0,42.9,67928.0,34.0,15491.0,34719.0
uber,BK76,2014-08-06,1.0,42.9,67928.0,34.0,15491.0,34719.0
uber,BK76,2014-08-08,1.0,42.9,67928.0,34.0,15491.0,34719.0
uber,BK76,2014-08-09,1.0,42.9,67928.0,34.0,15491.0,34719.0
uber,BK76,2014-08-12,1.0,42.9,67928.0,34.0,15491.0,34719.0
uber,BK76,2014-08-14,1.0,42.9,67928.0,34.0,15491.0,34719.0
uber,BK76,2014-08-16,1.0,42.9,67928.0,34.0,15491.0,34719.0
uber,BK76,2014-08-17,1.0,42.9,67928.0,34.0,15491.0,34719.0
uber,BK76,2014-08-31,1.0,42.9,67928.0,34.0,15491.0,34719.0
uber,BK76,2014-09-07,2.0,42.9,67928.0,34.0,15491.0,34719.0
uber,BK76,2014-09-08,1.0,42.9,67928.0,34.0,15491.0,34719.0
uber,BK76,2014-09-13,3.0,42.9,67928.0,34.0,15491.0,34719.0
uber,BK76,2014-09-20,2.0,42.9,67928.0,34.0,15491.0,34719.0
uber,BK76,2014-09-27,1.0,42.9,67928.0,34.0,15491.0,34719.0
uber,BK77,2014-04-19,1.0,100.1,42296.0,30.0,19191.0,57138.0
uber,BK77,2014-05-27,1.0,100.1,42296.0,30.0,19191.0,57138.0
uber,BK77,2014-05-28,1.0,100.1,42296.0,30.0,19191.0,57138.0
uber,BK77,2014-06-16,1.0,100.1,42296.0,30.0,19191.0,57138.0
uber,BK77,2014-07-03,1.0,100.1,42296.0,30.0,19191.0,57138.0
uber,BK77,2014-07-22,1.0,100.1,42296.0,30.0,19191.0,57138.0
uber,BK77,2014-07-30,1.0,100.1,42296.0,30.0,19191.0,57138.0
uber,BK77,2014-08-04,1.0,100.1,42296.0,30.0,19191.0,57138.0
uber,BK77,2014-08-10,1.0,100.1,42296.0,30.0,19191.0,57138.0
uber,BK77,2014-08-23,1.0,100.1,42296.0,30.0,19191.0,57138.0
uber,BK77,2014-08-26,1.0,100.1,42296.0,30.0,19191.0,57138.0
uber,BK77,2014-09-13,1.0,100.1,42296.0,30.0,19191.0,57138.0
uber,BK77,2014-09-14,1.0,100.1,42296.0,30.0,19191.0,57138.0
uber,BK77,2014-09-18,1.0,100.1,42296.0,30.0,19191.0,57138.0
uber,BK77,2014-09-20,1.0,100.1,42296.0,30.0,19191.0,57138.0
uber,BK77,2014-09-29,1.0,100.1,42296.0,30.0,19191.0,57138.0
uber,BK78,2014-04-11,1.0,78.1,37285.0,30.0,25575.0,72101.0
uber,BK78,2014-04-17,1.0,78.1,37285.0,30.0,25575.0,72101.0
uber,BK78,2014-04-20,1.0,78.1,37285.0,30.0,25575.0,72101.0
uber,BK78,2014-04-25,1.0,78.1,37285.0,30.0,25575.0,72101.0
uber,BK78,2014-05-10,1.0,78.1,37285.0,30.0,25575.0,72101.0
uber,BK78,2014-05-14,1.0,78.1,37285.0,30.0,25575.0,72101.0
uber,BK78,2014-05-22,1.0,78.1,37285.0,30.0,25575.0,72101.0
uber,BK78,2014-05-26,1.0,78.1,37285.0,30.0,25575.0,72101.0
uber,BK78,2014-05-29,1.0,78.1,37285.0,30.0,25575.0,72101.0
uber,BK78,2014-05-31,1.0,78.1,37285.0,30.0,25575.0,72101.0
uber,BK78,2014-06-07,1.0,78.1,37285.0,30.0,25575.0,72101.0
uber,BK78,2014-06-13,1.0,78.1,37285.0,30.0,25575.0,72101.0
uber,BK78,2014-06-15,2.0,78.1,37285.0,30.0,25575.0,72101.0
uber,BK78,2014-06-26,1.0,78.1,37285.0,30.0,25575.0,72101.0
uber,BK78,2014-07-06,1.0,78.1,37285.0,30.0,25575.0,72101.0
uber,BK78,2014-07-13,1.0,78.1,37285.0,30.0,25575.0,72101.0
uber,BK78,2014-07-18,1.0,78.1,37285.0,30.0,25575.0,72101.0
uber,BK78,2014-07-24,1.0,78.1,37285.0,30.0,25575.0,72101.0
uber,BK78,2014-08-12,1.0,78.1,37285.0,30.0,25575.0,72101.0
uber,BK78,2014-08-13,1.0,78.1,37285.0,30.0,25575.0,72101.0
uber,BK78,2014-08-16,1.0,78.1,37285.0,30.0,25575.0,72101.0
uber,BK78,2014-08-24,1.0,78.1,37285.0,30.0,25575.0,72101.0
uber,BK78,2014-08-29,1.0,78.1,37285.0,30.0,25575.0,72101.0
uber,BK78,2014-08-30,1.0,78.1,37285.0,30.0,25575.0,72101.0
uber,BK78,2014-09-01,1.0,78.1,37285.0,30.0,25575.0,72101.0
uber,BK78,2014-09-02,1.0,78.1,37285.0,30.0,25575.0,72101.0
uber,BK78,2014-09-19,1.0,78.1,37285.0,30.0,25575.0,72101.0
uber,BK78,2014-09-20,1.0,78.1,37285.0,30.0,25575.0,72101.0
uber,BK78,2014-09-22,1.0,78.1,37285.0,30.0,25575.0,72101.0
uber,BK78,2014-09-28,2.0,78.1,37285.0,30.0,25575.0,72101.0
uber,BK79,2014-08-11,1.0,69.3,33125.0,32.0,12101.0,31935.0
uber,BK79,2014-08-16,1.0,69.3,33125.0,32.0,12101.0,31935.0
uber,BK81,2014-05-18,1.0,77.7,25041.0,30.0,21030.0,58300.0
uber,BK82,2014-06-14,1.0,34.5,32973.0,31.0,31286.0,91958.0
uber,BK82,2014-07-10,1.0,34.5,32973.0,31.0,31286.0,91958.0
uber,BK82,2014-09-17,1.0,34.5,32973.0,31.0,31286.0,91958.0
uber,BK82,2014-09-24,1.0,34.5,32973.0,31.0,31286.0,91958.0
uber,BK83,2014-07-27,1.0,77.9,40432.0,31.0,13672.0,49223.0
uber,BK90,2014-04-18,1.0,38.1,50777.0,33.0,15410.0,34158.0
uber,BK90,2014-04-19,1.0,38.1,50777.0,33.0,15410.0,34158.0
uber,BK90,2014-05-03,1.0,38.1,50777.0,33.0,15410.0,34158.0
uber,BK90,2014-05-06,1.0,38.1,50777.0,33.0,15410.0,34158.0
uber,BK90,2014-05-25,1.0,38.1,50777.0,33.0,15410.0,34158.0
uber,BK90,2014-06-15,2.0,38.1,50777.0,33.0,15410.0,34158.0
uber,BK90,2014-06-26,1.0,38.1,50777.0,33.0,15410.0,34158.0
uber,BK90,2014-06-29,1.0,38.1,50777.0,33.0,15410.0,34158.0
uber,BK90,2014-07-04,1.0,38.1,50777.0,33.0,15410.0,34158.0
uber,BK90,2014-07-15,1.0,38.1,50777.0,33.0,15410.0,34158.0
uber,BK90,2014-07-18,1.0,38.1,50777.0,33.0,15410.0,34158.0
uber,BK90,2014-07-20,1.0,38.1,50777.0,33.0,15410.0,34158.0
uber,BK90,2014-08-03,1.0,38.1,50777.0,33.0,15410.0,34158.0
uber,BK90,2014-08-09,1.0,38.1,50777.0,33.0,15410.0,34158.0
uber,BK90,2014-08-11,1.0,38.1,50777.0,33.0,15410.0,34158.0
uber,BK90,2014-08-13,1.0,38.1,50777.0,33.0,15410.0,34158.0
uber,BK90,2014-08-14,1.0,38.1,50777.0,33.0,15410.0,34158.0
uber,BK90,2014-08-17,2.0,38.1,50777.0,33.0,15410.0,34158.0
uber,BK90,2014-08-26,1.0,38.1,50777.0,33.0,15410.0,34158.0
uber,BK90,2014-09-13,1.0,38.1,50777.0,33.0,15410.0,34158.0
uber,BK90,2014-09-21,2.0,38.1,50777.0,33.0,15410.0,34158.0
uber,BK91,2014-08-31,1.0,63.9,50889.0,38.0,18127.0,50355.0
uber,BK95,2014-09-20,1.0,89.8,40681.0,35.0,9930.0,29938.0
uber,BX01,2014-06-23,1.0,82.4,20461.0,28.0,10299.0,31078.0
uber,BX06,2014-09-06,1.0,87.4,21924.0,25.0,8643.0,27378.0
uber,BX14,2014-08-25,1.0,148.8,27883.0,32.0,22081.0,62284.0
uber,BX22,2014-09-03,1.0,24.4,78895.0,44.0,10915.0,27860.0
uber,BX27,2014-07-23,1.0,24.2,22572.0,29.0,8624.0,27204.0
uber,BX27,2014-09-24,1.0,24.2,22572.0,29.0,8624.0,27204.0
uber,BX28,2014-07-05,1.0,98.9,40669.0,34.0,17359.0,50100.0
uber,BX28,2014-09-10,1.0,98.9,40669.0,34.0,17359.0,50100.0
uber,BX29,2014-07-21,1.0,55.8,67534.0,42.0,13182.0,30161.0
uber,BX34,2014-04-10,1.0,98.8,22537.0,29.0,13657.0,39214.0
uber,BX34,2014-09-12,1.0,98.8,22537.0,29.0,13657.0,39214.0
uber,BX35,2014-09-01,1.0,97.7,26339.0,30.0,13019.0,37865.0
uber,BX36,2014-08-03,1.0,111.9,25073.0,30.0,18103.0,54188.0
uber,BX36,2014-09-14,1.0,111.9,25073.0,30.0,18103.0,54188.0
uber,BX37,2014-07-25,1.0,35.3,44588.0,34.0,9626.0,29250.0
uber,BX39,2014-04-28,1.0,55.1,20334.0,29.0,17853.0,52413.0
uber,BX39,2014-09-11,1.0,55.1,20334.0,29.0,17853.0,52413.0
uber,BX40,2014-07-11,1.0,195.4,22662.0,28.0,8572.0,28262.0
uber,BX41,2014-09-18,1.0,153.5,26195.0,30.0,16806.0,51807.0
uber,BX49,2014-09-21,1.0,56.6,47806.0,35.0,11505.0,30073.0
uber,BX55,2014-08-26,1.0,95.9,30681.0,31.0,11340.0,35634.0
uber,BX63,2014-05-13,1.0,89.9,27637.0,31.0,12621.0,39282.0
uber,BX63,2014-06-19,1.0,89.9,27637.0,31.0,12621.0,39282.0
uber,BX63,2014-09-03,1.0,89.9,27637.0,31.0,12621.0,39282.0
uber,BX63,2014-09-07,1.0,89.9,27637.0,31.0,12621.0,39282.0
uber,BX63,2014-09-12,1.0,89.9,27637.0,31.0,12621.0,39282.0
uber,BX63,2014-09-25,1.0,89.9,27637.0,31.0,12621.0,39282.0
uber,MN03,2014-04-19,1.0,126.6,34413.0,34.0,33896.0,75282.0
uber,MN03,2014-05-08,1.0,126.6,34413.0,34.0,33896.0,75282.0
uber,MN03,2014-06-30,1.0,126.6,34413.0,34.0,33896.0,75282.0
uber,MN03,2014-07-04,1.0,126.6,34413.0,34.0,33896.0,75282.0
uber,MN03,2014-07-17,1.0,126.6,34413.0,34.0,33896.0,75282.0
uber,MN03,2014-07-28,1.0,126.6,34413.0,34.0,33896.0,75282.0
uber,MN03,2014-07-31,1.0,126.6,34413.0,34.0,33896.0,75282.0
uber,MN03,2014-08-03,1.0,126.6,34413.0,34.0,33896.0,75282.0
uber,MN03,2014-09-25,1.0,126.6,34413.0,34.0,33896.0,75282.0
uber,MN04,2014-06-17,1.0,132.1,39019.0,34.0,18761.0,48520.0
uber,MN04,2014-07-23,1.0,132.1,39019.0,34.0,18761.0,48520.0
uber,MN04,2014-07-30,1.0,132.1,39019.0,34.0,18761.0,48520.0
uber,MN04,2014-08-21,1.0,132.1,39019.0,34.0,18761.0,48520.0
uber,MN04,2014-09-13,1.0,132.1,39019.0,34.0,18761.0,48520.0
uber,MN06,2014-08-18,1.0,92.4,29182.0,33.0,8082.0,22950.0
uber,MN06,2014-08-20,2.0,92.4,29182.0,33.0,8082.0,22950.0
uber,MN06,2014-09-17,1.0,92.4,29182.0,33.0,8082.0,22950.0
uber,MN06,2014-09-26,1.0,92.4,29182.0,33.0,8082.0,22950.0
uber,MN06,2014-09-29,1.0,92.4,29182.0,33.0,8082.0,22950.0
uber,MN09,2014-04-02,1.0,120.2,56371.0,30.0,19873.0,55929.0
uber,MN09,2014-05-08,1.0,120.2,56371.0,30.0,19873.0,55929.0
uber,MN09,2014-05-19,1.0,120.2,56371.0,30.0,19873.0,55929.0
uber,MN09,2014-05-27,1.0,120.2,56371.0,30.0,19873.0,55929.0
uber,MN09,2014-07-07,1.0,120.2,56371.0,30.0,19873.0,55929.0
uber,MN09,2014-07-21,1.0,120.2,56371.0,30.0,19873.0,55929.0
uber,MN09,2014-07-26,1.0,120.2,56371.0,30.0,19873.0,55929.0
uber,MN09,2014-08-01,1.0,120.2,56371.0,30.0,19873.0,55929.0
uber,MN09,2014-08-03,2.0,120.2,56371.0,30.0,19873.0,55929.0
uber,MN09,2014-08-17,1.0,120.2,56371.0,30.0,19873.0,55929.0
uber,MN09,2014-08-27,2.0,120.2,56371.0,30.0,19873.0,55929.0
uber,MN09,2014-09-06,1.0,120.2,56371.0,30.0,19873.0,55929.0
uber,MN09,2014-09-07,1.0,120.2,56371.0,30.0,19873.0,55929.0
uber,MN09,2014-09-10,1.0,120.2,56371.0,30.0,19873.0,55929.0
uber,MN09,2014-09-11,1.0,120.2,56371.0,30.0,19873.0,55929.0
uber,MN09,2014-09-13,1.0,120.2,56371.0,30.0,19873.0,55929.0
uber,MN09,2014-09-26,1.0,120.2,56371.0,30.0,19873.0,55929.0
uber,MN09,2014-09-28,1.0,120.2,56371.0,30.0,19873.0,55929.0
uber,MN09,2014-09-29,1.0,120.2,56371.0,30.0,19873.0,55929.0
uber,MN11,2014-04-25,1.0,130.9,48366.0,35.0,18974.0,43383.0
uber,MN11,2014-05-23,1.0,130.9,48366.0,35.0,18974.0,43383.0
uber,MN11,2014-05-28,1.0,130.9,48366.0,35.0,18974.0,43383.0
uber,MN11,2014-06-17,1.0,130.9,48366.0,35.0,18974.0,43383.0
uber,MN11,2014-07-31,1.0,130.9,48366.0,35.0,18974.0,43383.0
uber,MN11,2014-08-01,1.0,130.9,48366.0,35.0,18974.0,43383.0
uber,MN11,2014-08-09,1.0,130.9,48366.0,35.0,18974.0,43383.0
uber,MN11,2014-08-13,1.0,130.9,48366.0,35.0,18974.0,43383.0
uber,MN11,2014-08-21,1.0,130.9,48366.0,35.0,18974.0,43383.0
uber,MN11,2014-09-08,1.0,130.9,48366.0,35.0,18974.0,43383.0
uber,MN11,2014-09-10,1.0,130.9,48366.0,35.0,18974.0,43383.0
uber,MN11,2014-09-23,1.0,130.9,48366.0,35.0,18974.0,43383.0
uber,MN11,2014-09-30,1.0,130.9,48366.0,35.0,18974.0,43383.0
uber,MN12,2014-04-02,1.0,167.3,92268.0,42.0,66482.0,132378.0
uber,MN12,2014-04-03,1.0,167.3,92268.0,42.0,66482.0,132378.0
uber,MN12,2014-04-06,1.0,167.3,92268.0,42.0,66482.0,132378.0
uber,MN12,2014-04-07,2.0,167.3,92268.0,42.0,66482.0,132378.0
uber,MN12,2014-04-08,2.0,167.3,92268.0,42.0,66482.0,132378.0
uber,MN12,2014-04-11,1.0,167.3,92268.0,42.0,66482.0,132378.0
uber,MN12,2014-04-16,3.0,167.3,92268.0,42.0,66482.0,132378.0
uber,MN12,2014-04-17,1.0,167.3,92268.0,42.0,66482.0,132378.0
uber,MN12,2014-04-19,1.0,167.3,92268.0,42.0,66482.0,132378.0
uber,MN12,2014-04-20,1.0,167.3,92268.0,42.0,66482.0,132378.0
uber,MN12,2014-04-22,1.0,167.3,92268.0,42.0,66482.0,132378.0
uber,MN12,2014-04-28,1.0,167.3,92268.0,42.0,66482.0,132378.0
uber,MN12,2014-05-01,1.0,167.3,92268.0,42.0,66482.0,132378.0
uber,MN12,2014-05-05,1.0,167.3,92268.0,42.0,66482.0,132378.0
uber,MN12,2014-05-09,2.0,167.3,92268.0,42.0,66482.0,132378.0
uber,MN12,2014-05-10,1.0,167.3,92268.0,42.0,66482.0,132378.0
uber,MN12,2014-05-11,1.0,167.3,92268.0,42.0,66482.0,132378.0
uber,MN12,2014-05-12,1.0,167.3,92268.0,42.0,66482.0,132378.0
uber,MN12,2014-05-13,2.0,167.3,92268.0,42.0,66482.0,132378.0
uber,MN12,2014-05-14,2.0,167.3,92268.0,42.0,66482.0,132378.0
uber,MN12,2014-05-17,1.0,167.3,92268.0,42.0,66482.0,132378.0
uber,MN12,2014-05-18,1.0,167.3,92268.0,42.0,66482.0,132378.0
uber,MN12,2014-05-19,1.0,167.3,92268.0,42.0,66482.0,132378.0
uber,MN12,2014-05-20,2.0,167.3,92268.0,42.0,66482.0,132378.0
uber,MN12,2014-05-21,1.0,167.3,92268.0,42.0,66482.0,132378.0
uber,MN12,2014-05-24,1.0,167.3,92268.0,42.0,66482.0,132378.0
uber,MN12,2014-05-28,1.0,167.3,92268.0,42.0,66482.0,132378.0
uber,MN12,2014-05-29,1.0,167.3,92268.0,42.0,66482.0,132378.0
uber,MN12,2014-06-01,1.0,167.3,92268.0,42.0,66482.0,132378.0
uber,MN12,2014-06-04,1.0,167.3,92268.0,42.0,66482.0,132378.0
uber,MN12,2014-06-07,1.0,167.3,92268.0,42.0,66482.0,132378.0
uber,MN12,2014-06-11,1.0,167.3,92268.0,42.0,66482.0,132378.0
uber,MN12,2014-06-12,1.0,167.3,92268.0,42.0,66482.0,132378.0
uber,MN12,2014-06-13,2.0,167.3,92268.0,42.0,66482.0,132378.0
uber,MN12,2014-06-15,1.0,167.3,92268.0,42.0,66482.0,132378.0
uber,MN12,2014-06-18,1.0,167.3,92268.0,42.0,66482.0,132378.0
uber,MN12,2014-06-19,1.0,167.3,92268.0,42.0,66482.0,132378.0
uber,MN12,2014-06-20,1.0,167.3,92268.0,42.0,66482.0,132378.0
uber,MN12,2014-06-21,1.0,167.3,92268.0,42.0,66482.0,132378.0
uber,MN12,2014-06-25,1.0,167.3,92268.0,42.0,66482.0,132378.0
uber,MN12,2014-06-26,1.0,167.3,92268.0,42.0,66482.0,132378.0
uber,MN12,2014-06-29,1.0,167.3,92268.0,42.0,66482.0,132378.0
uber,MN12,2014-06-30,2.0,167.3,92268.0,42.0,66482.0,132378.0
uber,MN12,2014-07-01,1.0,167.3,92268.0,42.0,66482.0,132378.0
uber,MN12,2014-07-05,1.0,167.3,92268.0,42.0,66482.0,132378.0
uber,MN12,2014-07-08,1.0,167.3,92268.0,42.0,66482.0,132378.0
uber,MN12,2014-07-09,1.0,167.3,92268.0,42.0,66482.0,132378.0
uber,MN12,2014-07-12,1.0,167.3,92268.0,42.0,66482.0,132378.0
uber,MN12,2014-07-14,2.0,167.3,92268.0,42.0,66482.0,132378.0
uber,MN12,2014-07-17,2.0,167.3,92268.0,42.0,66482.0,132378.0
uber,MN12,2014-07-19,2.0,167.3,92268.0,42.0,66482.0,132378.0
uber,MN12,2014-07-21,1.0,167.3,92268.0,42.0,66482.0,132378.0
uber,MN12,2014-07-23,1.0,167.3,92268.0,42.0,66482.0,132378.0
uber,MN12,2014-07-25,2.0,167.3,92268.0,42.0,66482.0,132378.0
uber,MN12,2014-07-28,1.0,167.3,92268.0,42.0,66482.0,132378.0
uber,MN12,2014-07-29,2.0,167.3,92268.0,42.0,66482.0,132378.0
uber,MN12,2014-08-04,1.0,167.3,92268.0,42.0,66482.0,132378.0
uber,MN12,2014-08-05,2.0,167.3,92268.0,42.0,66482.0,132378.0
uber,MN12,2014-08-07,1.0,167.3,92268.0,42.0,66482.0,132378.0
uber,MN12,2014-08-08,1.0,167.3,92268.0,42.0,66482.0,132378.0
uber,MN12,2014-08-11,1.0,167.3,92268.0,42.0,66482.0,132378.0
uber,MN12,2014-08-12,2.0,167.3,92268.0,42.0,66482.0,132378.0
uber,MN12,2014-08-13,2.0,167.3,92268.0,42.0,66482.0,132378.0
uber,MN12,2014-08-14,2.0,167.3,92268.0,42.0,66482.0,132378.0
uber,MN12,2014-08-15,1.0,167.3,92268.0,42.0,66482.0,132378.0
uber,MN12,2014-08-17,1.0,167.3,92268.0,42.0,66482.0,132378.0
uber,MN12,2014-08-18,1.0,167.3,92268.0,42.0,66482.0,132378.0
uber,MN12,2014-08-19,1.0,167.3,92268.0,42.0,66482.0,132378.0
uber,MN12,2014-08-21,3.0,167.3,92268.0,42.0,66482.0,132378.0
uber,MN12,2014-08-23,1.0,167.3,92268.0,42.0,66482.0,132378.0
uber,MN12,2014-08-24,1.0,167.3,92268.0,42.0,66482.0,132378.0
uber,MN12,2014-08-29,1.0,167.3,92268.0,42.0,66482.0,132378.0
uber,MN12,2014-08-30,2.0,167.3,92268.0,42.0,66482.0,132378.0
uber,MN12,2014-09-01,1.0,167.3,92268.0,42.0,66482.0,132378.0
uber,MN12,2014-09-02,1.0,167.3,92268.0,42.0,66482.0,132378.0
uber,MN12,2014-09-03,1.0,167.3,92268.0,42.0,66482.0,132378.0
uber,MN12,2014-09-04,1.0,167.3,92268.0,42.0,66482.0,132378.0
uber,MN12,2014-09-06,1.0,167.3,92268.0,42.0,66482.0,132378.0
uber,MN12,2014-09-11,3.0,167.3,92268.0,42.0,66482.0,132378.0
uber,MN12,2014-09-17,1.0,167.3,92268.0,42.0,66482.0,132378.0
uber,MN12,2014-09-19,2.0,167.3,92268.0,42.0,66482.0,132378.0
uber,MN12,2014-09-20,1.0,167.3,92268.0,42.0,66482.0,132378.0
uber,MN12,2014-09-21,1.0,167.3,92268.0,42.0,66482.0,132378.0
uber,MN12,2014-09-23,3.0,167.3,92268.0,42.0,66482.0,132378.0
uber,MN12,2014-09-24,1.0,167.3,92268.0,42.0,66482.0,132378.0
uber,MN12,2014-09-25,1.0,167.3,92268.0,42.0,66482.0,132378.0
uber,MN12,2014-09-28,1.0,167.3,92268.0,42.0,66482.0,132378.0
uber,MN12,2014-09-30,1.0,167.3,92268.0,42.0,66482.0,132378.0
uber,MN13,2014-04-01,2.0,82.4,101369.0,37.0,41343.0,70150.0
